application_id,citizen_id,scheme_id,application_date,declared_income,declared_land_area,document_count,application_status,previous_application,duplicate_identity_flag,income_mismatch_flag,land_mismatch_flag,multiple_scheme_flag,fraud_label,income_deviation_pct,land_deviation_pct,application_frequency,days_since_previous_application,scheme_claim_count,benefit_overlap_count,document_completeness,citizen_data_consistency,application_consistency_score,suspicious_pattern_score
APP10520,CIT10230,SCH005,2025-09-04,57887,0.0,4,Under Review,True,0,0,0,1,0,3.92,0.0,2,123,2,2,1.0,97.67,97.84,3
APP10521,CIT10125,SCH002,2025-09-04,141347,0.0,4,Submitted,False,0,0,0,0,0,3.87,0.0,1,-1,1,1,1.0,99.8,100.0,0
APP10522,CIT10278,SCH005,2025-09-05,96705,0.23,4,Approved,True,0,0,0,1,0,0.72,0.0,3,185,3,2,1.0,100.0,100.0,12
APP10523,CIT10271,SCH003,2025-09-05,43173,6.79,2,Approved,True,0,0,1,1,1,4.14,82.04,4,61,3,3,0.5,59.26,69.28,59
APP10524,CIT10357,SCH004,2025-09-06,60899,3.42,5,Under Review,True,0,0,0,0,0,0.15,2.4,2,143,2,1,1.0,100.0,98.1,7
APP10525,CIT10015,SCH002,2025-09-06,47919,0.0,4,Under Review,True,0,0,0,1,0,14.32,0.0,2,206,2,2,1.0,92.67,100.0,13
APP10526,CIT10242,SCH004,2025-09-07,45942,0.68,3,Approved,True,0,0,0,0,0,13.01,1.49,2,199,1,1,0.75,92.81,86.17,3
APP10527,CIT10498,SCH009,2025-09-07,96260,0.39,4,Under Review,True,0,0,0,1,0,2.32,2.5,2,212,2,2,1.0,98.4,99.44,4
APP10528,CIT10153,SCH008,2025-09-07,166374,0.0,3,Submitted,True,0,0,0,1,0,1.64,0.0,3,52,2,2,0.75,99.59,82.53,10
APP10529,CIT10053,SCH011,2025-09-08,112846,1.8,4,Approved,True,0,0,0,0,0,1.05,0.0,2,38,2,1,1.0,99.33,97.08,0
APP10530,CIT10149,SCH012,2025-09-08,12147,0.0,2,Approved,True,0,0,0,1,1,1.23,0.0,2,47,2,2,0.5,100.0,72.66,21
APP10531,CIT10358,SCH003,2025-09-09,180314,0.0,2,Submitted,True,0,0,0,1,1,5.41,0.0,2,222,2,2,0.5,95.78,70.66,28
APP10532,CIT10450,SCH001,2025-09-09,18492,5.41,4,Approved,True,0,0,1,1,1,4.03,541.0,2,95,2,2,1.0,53.46,98.41,32
APP10533,CIT10219,SCH001,2025-09-10,17302,0.3,5,Under Review,False,0,0,0,0,0,2.69,3.45,1,-1,1,1,1.0,96.24,100.0,3
APP10534,CIT10113,SCH006,2025-09-10,19668,0.17,5,Approved,True,0,0,0,1,0,3.77,0.0,4,42,3,2,1.0,99.7,98.02,13
APP10535,CIT10288,SCH003,2025-09-11,53006,1.93,4,Under Review,True,0,0,0,1,0,0.36,0.52,2,95,2,2,1.0,99.08,100.0,2
APP10536,CIT10277,SCH004,2025-09-11,24900,1.02,3,Approved,True,1,0,0,0,1,5.29,2.86,2,2,2,1,0.75,94.77,52.2,25
APP10537,CIT10452,SCH001,2025-09-12,12139,0.16,5,Under Review,True,0,0,0,1,0,1.16,0.0,3,224,3,3,1.0,100.0,99.98,16
APP10538,CIT10428,SCH008,2025-09-12,98944,0.0,4,Submitted,True,0,0,0,1,0,0.34,0.0,3,140,3,3,1.0,100.0,98.67,7
APP10539,CIT10083,SCH001,2025-09-13,13695,0.0,5,Under Review,True,0,0,0,0,0,3.37,0.0,3,68,2,1,1.0,97.69,98.43,3
APP10540,CIT10450,SCH005,2025-09-13,19590,0.34,3,Approved,True,0,0,0,1,0,1.67,34.0,3,4,3,3,0.75,85.61,84.94,28
APP10541,CIT10218,SCH006,2025-09-14,85978,5.0,4,Approved,False,0,0,0,0,0,0.05,0.0,1,-1,1,1,1.0,98.05,100.0,0
APP10542,CIT10226,SCH002,2025-09-14,64366,3.2,1,Under Review,False,1,0,0,0,1,1.09,1.91,1,2,1,1,0.25,98.59,27.76,39
APP10543,CIT10270,SCH007,2025-09-15,28367,0.0,3,Submitted,True,0,0,0,1,0,3.6,0.0,3,205,3,3,0.75,96.87,82.36,16
APP10544,CIT10015,SCH007,2025-09-15,56233,0.0,4,Under Review,True,0,0,0,1,0,0.54,0.0,3,9,2,2,1.0,99.62,97.91,0
APP10545,CIT10404,SCH001,2025-09-16,122029,0.22,3,Submitted,True,0,0,0,1,0,2.78,0.0,2,210,2,2,0.75,97.54,87.94,1
APP10546,CIT10290,SCH004,2025-09-16,11937,0.0,5,Under Review,False,0,0,0,0,0,0.53,0.0,1,-1,1,1,1.0,98.81,97.57,2
APP10547,CIT10420,SCH012,2025-09-16,181265,5.91,3,Under Review,True,0,0,1,1,1,0.14,591.0,4,87,4,3,0.75,53.64,82.95,43
APP10548,CIT10339,SCH004,2025-09-17,64441,0.05,4,Approved,False,0,0,0,1,1,1.38,0.0,1,-1,4,4,1.0,99.66,100.0,21
APP10549,CIT10265,SCH005,2025-09-17,25360,0.27,5,Approved,True,0,0,0,1,0,14.52,0.0,3,77,2,2,1.0,92.55,100.0,8
APP10550,CIT10199,SCH001,2025-09-18,11809,0.2,4,Approved,True,0,0,0,0,0,1.59,0.0,2,147,1,1,1.0,99.79,97.07,4
APP10551,CIT10158,SCH001,2025-09-18,35612,0.0,3,Submitted,True,0,0,0,1,0,2.24,0.0,4,143,4,3,0.75,100.0,83.55,19
APP10552,CIT10333,SCH007,2025-09-19,108743,0.0,4,Under Review,True,0,0,0,1,0,2.15,0.0,4,40,4,4,1.0,99.35,99.04,24
APP10553,CIT10475,SCH009,2025-09-19,179103,0.0,3,Approved,True,0,0,0,1,0,2.6,0.0,2,36,2,2,1.0,97.72,99.92,3
APP10554,CIT10447,SCH001,2025-09-20,71365,6.52,4,Under Review,False,0,0,0,0,0,2.98,1.95,1,-1,1,1,1.0,99.45,98.53,0
APP10555,CIT10492,SCH002,2025-09-20,195373,0.0,2,Approved,False,1,0,0,0,1,2.48,0.0,1,1,1,1,0.5,98.02,38.6,47
APP10556,CIT10419,SCH006,2025-09-21,37700,0.52,4,Submitted,True,0,0,0,1,0,8.31,1.89,2,122,2,2,1.0,95.92,100.0,6
APP10557,CIT10397,SCH006,2025-09-21,59745,8.68,3,Submitted,False,0,0,0,0,0,3.08,1.7,1,-1,1,1,1.0,97.28,100.0,0
APP10558,CIT10207,SCH002,2025-09-22,127824,0.0,3,Submitted,False,0,0,0,0,0,1.02,0.0,1,-1,1,1,0.75,99.26,86.73,3
APP10559,CIT10174,SCH009,2025-09-22,61499,0.0,4,Approved,False,0,0,0,0,0,3.92,0.0,1,-1,1,1,1.0,97.66,100.0,3
APP10560,CIT10184,SCH004,2025-09-23,82729,0.48,4,Submitted,True,0,0,1,1,0,0.29,500.0,2,89,2,2,1.0,55.67,99.44,33
APP10561,CIT10265,SCH007,2025-09-23,22662,0.0,4,Submitted,True,0,0,1,1,0,2.33,100.0,4,6,3,3,1.0,54.01,99.44,46
APP10562,CIT10493,SCH006,2025-09-24,11788,0.0,4,Approved,True,0,0,0,1,0,1.77,0.0,3,177,2,2,1.0,98.25,99.95,0
APP10563,CIT10471,SCH011,2025-09-24,32483,0.0,4,Under Review,True,0,0,0,0,0,2.49,0.0,2,166,2,1,1.0,100.0,100.0,0
APP10564,CIT10246,SCH011,2025-09-25,232848,0.0,3,Under Review,True,0,0,0,0,0,1.01,0.0,2,175,2,1,0.75,100.0,85.1,0
APP10565,CIT10036,SCH003,2025-09-25,86139,0.51,4,Submitted,True,0,0,0,1,0,0.91,0.0,3,134,3,2,1.0,99.9,99.78,15
APP10566,CIT10373,SCH008,2025-09-25,90997,3.14,2,Submitted,True,1,0,0,1,1,6.73,3.98,2,0,2,2,0.5,95.25,42.5,51
APP10567,CIT10488,SCH007,2025-09-26,43431,0.0,3,Under Review,False,0,0,0,0,0,1.18,0.0,1,-1,1,1,0.75,100.0,84.28,3
APP10568,CIT10259,SCH009,2025-09-26,5329,3.81,3,Submitted,False,0,1,0,0,1,56.38,2.14,1,-1,1,1,1.0,74.61,97.63,19
APP10569,CIT10482,SCH003,2025-09-27,62100,0.0,3,Approved,True,0,0,0,1,0,1.73,0.0,3,196,3,2,0.75,100.0,85.61,18
APP10570,CIT10019,SCH001,2025-09-27,14111,0.0,3,Submitted,True,0,0,0,1,0,1.63,0.0,2,184,2,2,0.75,98.54,82.19,0
APP10571,CIT10412,SCH002,2025-09-28,249472,0.4,3,Submitted,True,0,0,0,1,0,3.38,2.56,3,101,3,3,0.75,96.55,82.22,14
APP10572,CIT10023,SCH012,2025-09-28,89484,3.95,5,Submitted,True,0,0,0,1,0,0.38,1.02,2,148,2,2,1.0,98.09,97.27,1
APP10573,CIT10104,SCH011,2025-09-29,58475,1.97,3,Under Review,False,0,0,0,0,0,2.64,6.64,1,-1,1,0,0.75,95.4,85.59,1
APP10574,CIT10241,SCH012,2025-09-29,200332,0.0,3,Under Review,True,0,0,0,1,0,1.57,0.0,3,177,3,3,0.75,99.73,85.57,15
APP10575,CIT10493,SCH001,2025-09-30,12448,0.0,4,Under Review,True,0,0,0,1,0,3.73,0.0,4,6,3,3,1.0,98.3,100.0,17
APP10576,CIT10391,SCH011,2025-09-30,33897,0.0,4,Submitted,False,0,0,0,0,0,8.87,0.0,1,-1,1,0,1.0,97.59,98.83,3
APP10577,CIT10361,SCH005,2025-10-01,51694,5.12,4,Submitted,True,0,0,0,0,0,3.45,0.39,2,179,1,1,1.0,98.77,100.0,0
APP10578,CIT10204,SCH010,2025-10-01,55464,0.45,4,Approved,True,0,0,0,0,0,3.71,2.27,2,209,2,1,1.0,97.52,98.21,0
APP10579,CIT10253,SCH002,2025-10-02,36716,0.0,5,Under Review,False,0,0,0,0,0,3.32,0.0,1,-1,1,1,1.0,100.0,100.0,6
APP10580,CIT10142,SCH003,2025-10-02,96714,0.0,1,Submitted,True,0,0,0,1,1,7.35,0.0,3,159,3,3,0.25,96.92,56.11,41
APP10581,CIT10302,SCH008,2025-10-03,21208,0.0,4,Approved,True,0,0,0,1,0,1.72,0.0,2,271,2,2,1.0,100.0,100.0,0
APP10582,CIT10143,SCH010,2025-10-03,12384,0.0,5,Under Review,False,0,0,0,0,0,3.2,0.0,1,-1,1,0,1.0,100.0,99.9,0
APP10583,CIT10451,SCH005,2025-10-04,37241,1.56,5,Approved,True,0,0,0,1,0,0.64,0.64,2,65,2,2,1.0,98.98,100.0,0
APP10584,CIT10271,SCH004,2025-10-04,46798,3.72,4,Approved,True,0,0,0,1,0,3.91,0.27,5,29,4,4,1.0,97.33,98.88,11
APP10585,CIT10307,SCH005,2025-10-05,289156,4.47,5,Approved,True,0,0,0,1,0,2.48,0.0,2,251,2,2,1.0,97.66,97.19,1
APP10586,CIT10472,SCH010,2025-10-05,16405,0.22,2,Submitted,True,0,0,0,0,1,12.4,0.0,3,112,2,1,0.67,93.87,82.35,12
APP10587,CIT10500,SCH006,2025-10-05,19752,3.88,5,Approved,True,0,0,0,1,0,0.14,0.78,2,73,2,2,1.0,99.93,100.0,5
APP10588,CIT10110,SCH012,2025-10-06,87920,1.24,5,Approved,False,0,0,0,0,0,2.81,22.01,1,-1,1,1,1.0,90.77,97.57,5
APP10589,CIT10008,SCH007,2025-10-06,201961,2.41,3,Approved,True,0,0,0,1,0,0.32,1.23,3,97,3,2,0.75,97.37,84.67,14
APP10590,CIT10069,SCH009,2025-10-07,47189,1.46,5,Submitted,True,0,0,0,1,0,3.41,2.67,3,100,3,2,1.0,98.07,99.53,20
APP10591,CIT10190,SCH001,2025-10-07,68316,0.0,4,Under Review,False,0,0,0,0,0,3.71,0.0,1,-1,1,1,1.0,96.9,97.4,5
APP10592,CIT10179,SCH004,2025-10-08,26785,0.0,5,Under Review,False,0,0,0,0,0,0.56,0.0,1,-1,1,1,1.0,98.06,100.0,1
APP10593,CIT10063,SCH012,2025-10-08,111409,0.0,4,Approved,True,0,0,0,1,0,0.52,0.0,2,63,2,2,1.0,98.42,100.0,0
APP10594,CIT10068,SCH012,2025-10-09,35779,2.4,3,Submitted,False,0,0,0,0,0,0.55,3.0,1,-1,1,1,0.75,96.85,84.76,0
APP10595,CIT10206,SCH009,2025-10-09,61636,0.56,4,Submitted,False,0,0,0,0,0,2.45,1.75,1,-1,1,1,1.0,98.78,100.0,7
APP10596,CIT10400,SCH005,2025-10-10,54340,0.0,3,Submitted,False,0,0,1,0,0,9.79,100.0,1,-1,1,1,0.75,50.91,84.3,33
APP10597,CIT10468,SCH008,2025-10-10,70650,0.0,5,Approved,True,0,0,0,1,0,2.82,0.0,3,58,3,2,1.0,100.0,97.15,13
APP10598,CIT10408,SCH012,2025-10-11,74829,0.0,5,Submitted,False,0,0,0,0,0,17.48,0.0,1,-1,1,1,1.0,91.9,98.13,9
APP10599,CIT10006,SCH001,2025-10-11,11603,0.0,3,Approved,False,0,1,0,0,1,64.36,0.0,1,-1,1,1,0.75,72.35,83.66,29
APP10600,CIT10119,SCH004,2025-10-12,33563,0.0,5,Under Review,False,0,0,0,0,0,0.56,0.0,1,-1,1,1,1.0,99.45,98.06,0
APP10601,CIT10313,SCH012,2025-10-12,25276,0.0,3,Under Review,True,1,0,0,1,1,8.63,0.0,5,2,3,3,0.75,97.21,53.31,38
APP10602,CIT10031,SCH012,2025-10-13,67355,4.84,4,Approved,True,0,0,0,1,0,1.92,2.22,4,142,2,2,1.0,96.36,98.24,1
APP10603,CIT10006,SCH009,2025-10-13,31362,0.0,4,Approved,True,1,0,0,1,0,3.68,0.0,2,2,2,2,1.0,98.38,72.42,18
APP10604,CIT10483,SCH001,2025-10-14,40010,0.0,1,Rejected,True,1,0,0,1,1,0.82,0.0,5,2,4,4,0.25,98.6,22.51,64
APP10605,CIT10207,SCH001,2025-10-14,128607,0.0,4,Approved,True,0,0,0,1,0,0.42,0.0,2,22,2,2,1.0,100.0,99.37,1
APP10606,CIT10157,SCH004,2025-10-14,66093,0.0,4,Submitted,False,0,0,0,0,0,2.38,0.0,1,-1,1,1,1.0,97.73,100.0,0
APP10607,CIT10067,SCH003,2025-10-15,98839,0.0,4,Approved,True,0,0,0,1,0,1.05,0.0,2,92,2,2,1.0,100.0,98.79,2
APP10608,CIT10459,SCH007,2025-10-15,255605,0.0,4,Under Review,True,0,0,0,1,0,2.01,0.0,3,150,3,3,1.0,100.0,97.72,18
APP10609,CIT10387,SCH011,2025-10-16,34587,0.2,4,Submitted,True,0,0,0,0,0,5.85,0.0,3,92,2,1,1.0,99.16,97.6,7
APP10610,CIT10412,SCH003,2025-10-16,258100,0.39,3,Submitted,True,0,0,0,1,0,0.04,0.0,4,18,4,4,0.75,98.44,86.52,12
APP10611,CIT10330,SCH001,2025-10-17,201823,0.35,5,Under Review,True,0,0,0,1,0,2.92,0.0,4,50,4,3,1.0,97.56,100.0,18
APP10612,CIT10370,SCH012,2025-10-17,13697,0.0,1,Rejected,True,1,0,0,1,1,6.41,0.0,3,1,3,3,0.25,98.16,25.15,60
APP10613,CIT10353,SCH011,2025-10-18,21715,0.18,4,Approved,True,0,0,0,0,0,3.08,0.0,2,56,2,1,1.0,99.92,97.06,3
APP10614,CIT10432,SCH010,2025-10-18,113773,0.26,5,Approved,True,0,0,1,0,0,0.72,58.06,2,198,2,1,1.0,74.91,99.08,17
APP10615,CIT10336,SCH002,2025-10-19,12351,2.91,5,Under Review,True,0,0,0,0,0,2.93,1.69,2,278,2,1,1.0,98.76,100.0,11
APP10616,CIT10379,SCH010,2025-10-19,247675,0.0,3,Approved,True,1,0,0,0,1,2.99,0.0,2,2,2,1,1.0,98.39,67.57,18
APP10617,CIT10394,SCH004,2025-10-20,129958,2.74,3,Submitted,False,0,0,0,0,0,0.06,0.72,1,-1,1,1,0.75,99.51,87.06,5
APP10618,CIT10289,SCH001,2025-10-20,242534,0.46,5,Approved,False,0,0,0,0,0,1.39,0.0,1,-1,1,1,1.0,99.4,98.9,1
APP10619,CIT10484,SCH001,2025-10-21,42126,5.85,4,Under Review,True,0,0,0,1,0,16.21,2.63,2,110,2,2,1.0,92.3,100.0,6
APP10620,CIT10451,SCH012,2025-10-21,36929,1.61,4,Under Review,True,0,0,0,1,0,1.48,2.55,3,17,3,3,1.0,96.73,100.0,17
APP10621,CIT10453,SCH008,2025-10-22,60112,0.0,4,Approved,False,0,0,0,0,0,3.79,0.0,1,-1,1,1,1.0,98.17,100.0,4
APP10622,CIT10140,SCH007,2025-10-22,67390,0.71,3,Under Review,False,0,0,0,0,0,3.78,1.39,1,-1,1,1,0.75,96.13,86.08,0
APP10623,CIT10441,SCH008,2025-10-23,31403,6.98,3,Approved,False,0,0,1,0,1,1.66,1044.26,1,-1,1,1,0.75,53.05,86.9,28
APP10624,CIT10300,SCH004,2025-10-23,81611,0.54,4,Approved,False,0,0,0,0,0,0.76,1.82,1,-1,1,1,1.0,97.79,100.0,1
APP10625,CIT10013,SCH006,2025-10-23,103658,0.0,5,Under Review,True,0,0,0,1,0,0.51,0.0,3,89,3,2,1.0,100.0,99.76,21
APP10626,CIT10152,SCH003,2025-10-24,37906,3.68,3,Approved,False,0,0,0,0,0,1.26,0.55,1,-1,1,1,0.75,97.35,87.88,0
APP10627,CIT10428,SCH011,2025-10-24,101807,0.0,4,Under Review,True,0,0,0,1,0,2.55,0.0,4,42,4,3,1.0,100.0,98.4,12
APP10628,CIT10313,SCH008,2025-10-25,24083,0.0,3,Under Review,True,0,0,0,1,0,3.51,0.0,4,13,4,4,0.75,97.18,83.47,15
APP10629,CIT10352,SCH004,2025-10-25,110802,0.0,5,Approved,True,0,0,0,1,0,1.88,0.0,5,61,5,4,1.0,100.0,100.0,17
APP10630,CIT10400,SCH003,2025-10-26,61857,0.12,5,Submitted,True,0,0,0,1,0,2.69,0.0,2,16,2,2,1.0,98.89,100.0,6
APP10631,CIT10480,SCH004,2025-10-26,37417,0.31,4,Under Review,True,0,0,0,1,0,0.7,0.0,3,140,3,2,1.0,100.0,98.77,22
APP10632,CIT10109,SCH006,2025-10-27,34345,0.26,1,Rejected,True,1,0,0,1,1,3.71,0.0,3,2,3,2,0.33,96.96,28.22,66
APP10633,CIT10485,SCH011,2025-10-27,175687,0.0,4,Under Review,False,0,0,0,0,0,17.58,0.0,1,-1,1,0,1.0,92.28,97.61,5
APP10634,CIT10376,SCH007,2025-10-28,120178,0.0,4,Approved,False,0,0,0,0,0,2.67,0.0,1,-1,1,1,1.0,100.0,98.25,0
APP10635,CIT10356,SCH007,2025-10-28,124185,0.0,4,Under Review,False,0,0,0,0,0,3.3,0.0,1,-1,1,1,1.0,99.01,99.63,8
APP10636,CIT10149,SCH012,2025-10-29,11626,0.0,5,Submitted,True,0,0,0,1,0,3.12,0.0,3,51,2,2,1.0,100.0,98.82,5
APP10637,CIT10367,SCH004,2025-10-29,73328,2.85,5,Under Review,False,0,0,0,0,0,0.15,2.15,1,-1,1,1,1.0,100.0,99.93,5
APP10638,CIT10204,SCH008,2025-10-30,56434,0.43,4,Approved,True,0,0,0,0,0,2.03,2.27,3,29,2,1,1.0,97.41,98.56,4
APP10639,CIT10307,SCH007,2025-10-30,292554,4.59,4,Under Review,True,0,0,0,1,0,3.69,2.68,3,25,3,3,1.0,97.25,97.74,22
APP10640,CIT10021,SCH002,2025-10-31,32539,0.0,5,Approved,False,0,0,0,0,0,3.8,0.0,1,-1,1,1,1.0,98.11,100.0,2
APP10641,CIT10060,SCH008,2025-10-31,134292,3.88,4,Submitted,False,0,0,0,0,0,2.38,1.31,1,-1,1,1,1.0,96.71,97.68,0
APP10642,CIT10435,SCH009,2025-11-01,149513,0.0,5,Approved,True,0,0,0,1,0,0.26,0.0,2,213,2,2,1.0,100.0,100.0,0
APP10643,CIT10021,SCH005,2025-11-01,31958,0.0,4,Submitted,True,1,0,0,1,0,1.95,0.0,2,1,2,2,1.0,99.93,67.27,18
APP10644,CIT10363,SCH004,2025-11-01,16502,0.2,5,Submitted,False,0,0,0,0,0,0.31,0.0,1,-1,1,1,1.0,100.0,97.46,1
APP10645,CIT10382,SCH004,2025-11-02,19844,0.21,5,Submitted,True,0,0,0,1,0,3.41,5.0,2,65,2,2,1.0,94.26,98.73,10
APP10646,CIT10245,SCH004,2025-11-02,40771,10.21,3,Under Review,True,0,1,0,1,1,62.38,2.82,2,305,2,2,0.75,71.12,87.57,30
APP10647,CIT10390,SCH006,2025-11-03,35657,0.0,4,Approved,True,0,0,0,1,0,0.9,0.0,2,175,2,2,1.0,100.0,97.15,0
APP10648,CIT10073,SCH011,2025-11-03,71435,6.64,2,Submitted,False,0,0,1,0,1,3.31,498.2,1,-1,1,0,0.5,53.72,68.77,58
APP10649,CIT10449,SCH004,2025-11-04,40970,0.0,4,Approved,False,0,0,0,0,0,0.69,0.0,1,-1,1,1,1.0,99.41,98.99,0
APP10650,CIT10076,SCH007,2025-11-04,34858,2.25,4,Approved,False,0,0,0,0,0,1.3,2.27,1,-1,1,1,1.0,99.53,100.0,0
APP10651,CIT10186,SCH007,2025-11-05,74423,0.0,3,Approved,True,0,0,0,1,0,2.44,0.0,4,109,4,3,0.75,97.3,86.46,19
APP10652,CIT10078,SCH005,2025-11-05,116499,2.38,4,Approved,True,0,0,0,1,0,3.48,0.42,2,239,2,2,1.0,99.35,100.0,8
APP10653,CIT10390,SCH005,2025-11-06,36014,0.0,4,Approved,True,0,0,0,1,0,0.09,0.0,3,3,3,3,1.0,98.97,71.91,38
APP10654,CIT10065,SCH010,2025-11-06,24405,0.0,4,Submitted,True,0,0,0,0,0,11.36,0.0,2,92,2,1,1.0,93.17,99.95,4
APP10655,CIT10342,SCH008,2025-11-07,28969,0.0,5,Approved,True,0,0,0,1,0,3.63,0.0,3,88,3,2,1.0,99.08,100.0,15
APP10656,CIT10290,SCH007,2025-11-07,12136,0.0,4,Submitted,True,0,0,0,1,0,1.13,0.0,2,52,2,2,1.0,100.0,100.0,3
APP10657,CIT10056,SCH007,2025-11-08,19275,0.0,5,Approved,True,0,0,0,1,0,3.05,0.0,2,242,2,2,1.0,99.73,100.0,1
APP10658,CIT10331,SCH006,2025-11-08,62566,4.0,4,Under Review,True,0,0,0,1,0,3.54,0.25,7,118,4,3,1.0,99.43,97.96,10
APP10659,CIT10259,SCH007,2025-11-09,5632,3.64,2,Under Review,True,0,1,0,1,1,53.9,2.41,2,44,2,2,0.5,75.83,67.56,45
APP10660,CIT10426,SCH007,2025-11-09,80959,4.06,4,Submitted,False,0,0,1,0,1,1.99,238.33,1,-1,1,1,1.0,55.74,97.63,38
APP10661,CIT10190,SCH010,2025-11-10,65082,0.0,3,Under Review,True,0,0,0,0,0,1.2,0.0,2,34,2,1,1.0,98.68,99.78,0
APP10662,CIT10006,SCH002,2025-11-10,32995,0.0,3,Under Review,True,0,0,0,1,0,1.34,0.0,3,28,3,3,0.75,99.3,84.14,19
APP10663,CIT10006,SCH010,2025-11-11,33604,5.62,3,Rejected,True,1,0,1,1,1,3.21,562.0,4,1,4,3,1.0,52.55,69.79,66
APP10664,CIT10191,SCH002,2025-11-11,70632,0.0,4,Submitted,True,0,0,0,0,0,0.07,0.0,2,122,2,1,1.0,100.0,99.74,1
APP10665,CIT10148,SCH010,2025-11-11,92163,0.0,4,Under Review,True,0,0,0,1,0,1.92,0.0,4,116,4,2,1.0,98.78,100.0,14
APP10666,CIT10405,SCH007,2025-11-12,61681,2.24,3,Approved,True,0,0,0,0,0,2.09,2.28,2,280,1,1,0.75,97.82,86.07,1
APP10667,CIT10258,SCH010,2025-11-12,11574,0.0,4,Approved,True,0,0,0,0,0,3.55,0.0,2,185,2,1,1.0,100.0,97.78,0
APP10668,CIT10218,SCH007,2025-11-13,88697,5.09,4,Submitted,True,0,0,0,1,0,3.21,1.8,2,60,2,2,1.0,99.15,100.0,3
APP10669,CIT10479,SCH007,2025-11-13,11541,0.0,4,Approved,True,0,0,0,1,0,3.82,0.0,2,108,2,2,1.0,98.29,98.49,0
APP10670,CIT10090,SCH005,2025-11-14,171222,0.0,4,Under Review,False,0,0,0,0,0,3.05,0.0,1,-1,1,1,1.0,96.63,100.0,1
APP10671,CIT10312,SCH001,2025-11-14,58338,1.18,3,Approved,True,0,0,0,0,0,2.88,0.0,2,254,2,1,0.75,98.26,82.09,2
APP10672,CIT10352,SCH002,2025-11-15,108945,0.0,4,Under Review,True,0,0,0,1,0,3.52,0.0,6,21,5,4,1.0,99.63,99.32,17
APP10673,CIT10010,SCH009,2025-11-15,79824,0.0,5,Submitted,True,0,0,0,1,0,2.92,0.0,4,124,3,3,1.0,98.2,97.46,15
APP10674,CIT10087,SCH008,2025-11-16,119542,0.0,3,Approved,True,0,0,0,1,0,9.72,0.0,3,124,3,3,0.75,97.21,85.51,18
APP10675,CIT10250,SCH008,2025-11-16,44447,1.27,4,Submitted,True,0,0,1,1,0,2.96,38.04,3,145,3,2,1.0,83.26,99.0,30
APP10676,CIT10326,SCH010,2025-11-17,16404,0.0,5,Submitted,True,0,0,0,1,0,0.52,0.0,3,141,3,2,1.0,99.09,98.08,22
APP10677,CIT10151,SCH001,2025-11-17,64234,1.49,3,Under Review,True,0,0,0,1,0,0.73,1.97,2,113,2,2,0.75,100.0,87.66,15
APP10678,CIT10476,SCH006,2025-11-18,82645,7.33,4,Submitted,True,0,0,0,1,0,3.45,2.52,2,255,2,2,1.0,98.69,100.0,0
APP10679,CIT10113,SCH009,2025-11-18,7024,0.16,1,Rejected,True,0,1,0,1,1,65.63,5.88,5,69,4,3,0.33,67.6,58.84,68
APP10680,CIT10030,SCH008,2025-11-19,44187,2.56,5,Approved,True,0,0,0,1,0,3.5,2.29,2,205,2,2,1.0,97.42,100.0,4
APP10681,CIT10128,SCH003,2025-11-19,18179,0.04,3,Submitted,True,0,0,0,0,0,3.16,0.0,2,193,1,1,0.75,99.77,82.83,0
APP10682,CIT10078,SCH004,2025-11-20,114036,2.33,4,Under Review,True,0,0,0,1,0,1.29,2.51,3,15,3,3,1.0,99.99,97.97,9
APP10683,CIT10421,SCH003,2025-11-20,47520,0.0,4,Under Review,True,0,0,0,0,0,3.77,0.0,2,305,2,1,1.0,97.84,100.0,6
APP10684,CIT10055,SCH006,2025-11-20,129675,1.37,5,Approved,True,0,0,0,0,0,1.79,0.0,2,197,1,1,1.0,97.81,97.2,2
APP10685,CIT10480,SCH009,2025-11-21,36552,0.31,4,Under Review,True,0,0,0,1,0,1.63,0.0,4,26,4,3,1.0,99.77,98.83,20
APP10686,CIT10305,SCH008,2025-11-21,13780,0.0,5,Submitted,False,0,0,0,0,0,14.83,0.0,1,-1,1,1,1.0,94.06,100.0,5
APP10687,CIT10034,SCH010,2025-11-22,78964,0.05,3,Submitted,True,0,0,0,0,0,3.38,0.0,2,83,2,1,1.0,97.56,100.0,0
APP10688,CIT10105,SCH004,2025-11-22,63120,0.38,4,Submitted,True,0,0,0,1,0,2.97,0.0,3,96,3,2,1.0,98.88,97.73,19
APP10689,CIT10172,SCH002,2025-11-23,242515,0.0,4,Under Review,True,0,0,0,1,0,10.52,0.0,5,103,4,4,1.0,95.09,98.11,22
APP10690,CIT10499,SCH008,2025-11-23,12928,0.38,4,Submitted,True,0,0,0,1,0,7.73,2.7,3,246,3,3,1.0,96.92,100.0,20
APP10691,CIT10022,SCH008,2025-11-24,197298,0.0,4,Submitted,True,0,0,0,1,0,3.88,0.0,2,164,2,2,1.0,100.0,98.06,7
APP10692,CIT10287,SCH012,2025-11-24,11541,0.0,3,Submitted,True,0,0,0,1,0,3.82,0.0,3,150,3,3,0.75,98.0,86.57,19
APP10693,CIT10391,SCH011,2025-11-25,36451,0.0,5,Submitted,True,0,0,0,0,0,2.01,0.0,2,56,1,0,1.0,98.53,100.0,0
APP10694,CIT10105,SCH006,2025-11-25,66368,0.38,3,Under Review,True,0,0,0,1,0,2.02,0.0,4,3,4,3,1.0,99.1,69.97,38
